feature,coef,abs_coef,pct_change
site_id_47,0.8016548771148466,0.8016548771148466,122.92269743784523
site_id_108,0.7845704918739232,0.7845704918739232,119.14654863321346
site_id_59,-0.7818631333658745,0.7818631333658745,-54.24472650988582
site_id_26,0.7775757433858731,0.7775757433858731,117.61902220313276
site_id_84,0.769162922058748,0.769162922058748,115.7959117558069
site_id_18,0.7521598697908032,0.7521598697908032,112.15774024949572
site_id_77,0.7428626949210873,0.7428626949210873,110.19441347666046
site_id_55,-0.7425062649495741,0.7425062649495741,-52.40803611503687
site_id_104,-0.735678666182722,0.735678666182722,-52.08198547623404
site_id_45,-0.7258692466333994,0.7258692466333994,-51.60962456233498
site_id_66,0.7250083039654667,0.7250083039654667,106.47482454934263
site_id_48,0.7249952401482661,0.7249952401482661,106.47212721759698
site_id_39,-0.713255514789992,0.713255514789992,-50.99537550050313
site_id_20,0.7000214105803989,0.7000214105803989,101.37958235462916
site_id_40,-0.6663423053786844,0.6663423053786844,-48.641632131811555
site_id_4,-0.660528725367932,0.660528725367932,-48.34218656899982
site_id_94,-0.6484220416944468,0.6484220416944468,-47.712980649310246
site_id_87,0.6455795999956355,0.6455795999956355,90.7092059552608
site_id_15,0.6454551344099134,0.6454551344099134,90.68547069938089
site_id_19,0.6358184381868213,0.6358184381868213,88.85671846135995
site_id_117,0.5853719193215923,0.5853719193215923,79.56587016300858
site_id_46,-0.579217349700661,0.579217349700661,-43.96632572851708
site_id_112,0.5744339438835505,0.5744339438835505,77.61248559694974
site_id_61,0.5643538496981494,0.5643538496981494,75.83112822205318
site_id_12,0.5632722057025699,0.5632722057025699,75.64104435804333
site_id_50,0.5617069136031667,0.5617069136031667,75.36632987927109
site_id_102,-0.549150862600476,0.549150862600476,-42.256007189867674
site_id_5,-0.5408544791777772,0.5408544791777772,-41.774948119178156
site_id_62,0.5390914796528062,0.5390914796528062,71.44485430241593
site_id_90,-0.5298770788944495,0.5298770788944495,-41.13226739010649
site_id_54,0.5262561545325859,0.5262561545325859,69.25836601902272
site_id_72,-0.5239682806929303,0.5239682806929303,-40.78340015952693
