site_id,site_lat,site_lon,rain_penalty_pct,rain_penalty_count,median_daily_count,rain_share,commute_share,station_km,weather_resilience_index,log_median_daily_count,used_in_clustering,cluster
83,50.75175,4.33304,0.0,0.0,45.0,0.5744520030234316,0.2608695652173913,5.290726362397498,1.0,3.828641396489095,True,3
84,50.91717,3.18772,0.1168243100610758,54.28720428931601,493.0,0.6001500375093773,0.3074712643678161,4.856133776035965,0.8831756899389241,6.202535517187923,True,3
85,50.89621,4.17294,0.1144477879620602,8.40769133469248,86.0,0.5760542168674698,0.3038595184909406,17.061875173726182,0.8855522120379398,4.465908118654584,True,2
86,50.89132,4.1709,0.0790759774178167,5.0993367189366126,80.0,0.5760542168674698,0.3181818181818182,16.826280675299923,0.9209240225821832,4.394449154672439,True,2
87,50.99084,4.81259,0.0074360803186212,5.138513404257878,730.0,0.5960813865862848,0.2857142857142857,22.211885823910013,0.9925639196813788,6.594413459749778,True,3
88,51.082,4.91325,0.2567435817910778,71.06620704238075,250.0,0.5697061039939714,0.3163636363636363,17.4203928688935,0.7432564182089222,5.5254529391317835,True,2
89,51.08191,4.91334,0.144373950593121,104.99554713901703,834.0,0.5697061039939714,0.321656050955414,17.426438573198123,0.8556260494068789,6.727431724850855,True,2
9,51.06904,4.69524,0.1255179018512791,39.310823417796826,345.0,0.5955631399317406,0.3203467716377829,11.940978260436667,0.8744820981487209,5.846438775057725,True,2
90,51.35752,4.6243,0.2055051308051896,36.38626027198849,181.0,0.6056018168054504,0.3190661478599221,18.45694138885309,0.7944948691948104,5.204006687076795,True,2
91,51.35739,4.62422,0.2137205828729549,39.5241281778537,184.0,0.6027820710973725,0.3221739739459308,18.44867398687752,0.7862794171270451,5.220355825078324,True,2
92,51.14989,4.64479,0.1163972459659611,32.03260127520981,308.0,0.5974222896133434,0.2979683972911964,11.810983028153736,0.8836027540340389,5.733341276897746,True,3
93,51.14998,4.64469,0.117836183263198,33.46635939327986,315.0,0.5968109339407744,0.2982456140350877,11.81306887086996,0.882163816736802,5.755742213586912,True,3
94,51.17345,4.81283,0.2243835486586976,34.56990809955616,217.0,0.5708870356330553,0.3257575757575757,15.86306156013618,0.7756164513413023,5.384495062789089,True,2
95,51.11687,4.58437,0.0838808053049537,23.754460367107583,320.0,0.5983606557377049,0.3185370221991799,6.242051659768676,0.9161191946950462,5.771441123130016,True,3
96,51.11705,4.58444,0.0811231382902288,21.989819045256368,304.0,0.6153846153846154,0.3063063063063063,6.260206015305951,0.9188768617097712,5.720311776607412,True,3
97,51.14813,4.99698,0.0684595354317623,20.77825015077576,375.0,0.5714285714285714,0.2734093974820144,8.41539555304562,0.9315404645682376,5.929589143389895,True,3
98,51.1481,4.99643,0.0624159427187326,18.117529461403308,369.0,0.5714285714285714,0.3333333333333333,8.428312616650766,0.9375840572812674,5.91350300563827,True,3
99,51.04564,4.46882,0.0,0.0,141.0,0.5981735159817352,0.3525641025641026,5.094094372347591,1.0,4.955827057601261,True,3
